1000,0.448010895,0.354624980842280,0.192105804
1010,0.445681293,0.354826176,0.189782545
1020.1,0.443353478,0.355025626,0.187461397
1030.301,0.441027835,0.355223234,0.185142743
1040.60401,0.438704739,0.355418898,0.182826964
1051.01005,0.43638456,0.355612517,0.180514433
1061.520151,0.434067664,0.355803992,0.178205515
1072.135352,0.431754409,0.355993218,0.175900571
1082.856706,0.429445147,0.356180094,0.173599955
1093.685273,0.427140224,0.356364517,0.171304012
1104.622125,0.424839979,0.356546382,0.169013084
1115.668347,0.422544745,0.356725585,0.166727502
1126.82503,0.420254849,0.356902022,0.164447592
1138.09328,0.417970611,0.357075587,0.162173673
1149.474213,0.415692345,0.357246174,0.159906058
1160.968955,0.413420356,0.357413678,0.157645051
1172.578645,0.411154947,0.357577993,0.155390949
1184.304431,0.408896409,0.357739012,0.153144043
1196.147476,0.406645032,0.35789663,0.150904616
1208.10895,0.404401096,0.358050739,0.148672945
1220.19004,0.402164874,0.358201233,0.146449297
1232.39194,0.399936635,0.358348006,0.144233936
1244.71586,0.397716639,0.358490952,0.142027114
1257.163018,0.395505142,0.358629965,0.13982908
1269.734649,0.393302392,0.358764939,0.137640074
1282.431995,0.391108631,0.358895769,0.135460329
1295.256315,0.388924094,0.35902235,0.13329007
1308.208878,0.386749011,0.359144578,0.131129516
1321.290967,0.384583605,0.359262349,0.128978879
1334.503877,0.382428092,0.35937556,0.126838364
1347.848915,0.380282685,0.359484108,0.124708169
1361.327404,0.378147588,0.359587893,0.122588484
1374.940679,0.376022998,0.359686814,0.120479494
1388.690085,0.373909111,0.359780772,0.118381375
1402.576986,0.371806112,0.359869667,0.116294299
1416.602756,0.369714182,0.359953404,0.114218428
1430.768784,0.367633499,0.360031886,0.11215392
1445.076471,0.36556423,0.360105019,0.110100926
1459.527236,0.363506542,0.360172709,0.108059589
1474.122509,0.361460593,0.360234866,0.106030048
1488.863734,0.359426537,0.360291399,0.104012433
1503.752371,0.357404521,0.360342221,0.10200687
1518.789895,0.35539469,0.360387245,0.100013477
1533.977794,0.35339718,0.360426386,0.098032368
1549.317572,0.351412125,0.360459563,0.096063648
1564.810747,0.349439653,0.360486695,0.094107419
1580.458855,0.347479886,0.360507703,0.092163775
1596.263443,0.345532942,0.360522513,0.090232806
1612.226078,0.343598936,0.360531049,0.088314595
1628.348338,0.341677974,0.360533241,0.086409219
1644.631822,0.339770162,0.360529021,0.08451675
1661.07814,0.337875598,0.360518321,0.082637256
1677.688921,0.335994377,0.360501079,0.080770798
1694.465811,0.33412659,0.360477233,0.078917432
1711.410469,0.332272323,0.360446725,0.077077208
1728.524573,0.330431658,0.360409499,0.075250173
1745.809819,0.328604672,0.360365504,0.073436367
1763.267917,0.326791438,0.360314689,0.071635827
1780.900597,0.324992027,0.360257009,0.069848582
1798.709603,0.323206503,0.360192419,0.06807466
1816.696699,0.321434928,0.360120879,0.066314083
1834.863666,0.319677359,0.360042352,0.064566867
1853.212302,0.31793385,0.359956804,0.062833025
1871.744425,0.316204451,0.359864203,0.061112566
1890.461869,0.314489208,0.359764524,0.059405493
1909.366488,0.312788162,0.35965774,0.057711807
1928.460153,0.311101354,0.359543832,0.056031504
1947.744755,0.309428819,0.359422781,0.054364575
1967.222202,0.307770587,0.359294574,0.052711008
1986.894424,0.306126688,0.359159199,0.051070788
2006.763368,0.304497147,0.359016651,0.049443895
2026.831002,0.302881984,0.358866923,0.047830307
2047.099312,0.301281218,0.358710017,0.046229996
2067.570305,0.299694865,0.358545934,0.044642933
2088.246008,0.298122935,0.358374682,0.043069086
2109.128468,0.296565437,0.35819627,0.041508416
2130.219753,0.295022378,0.358010711,0.039960885
2151.521951,0.293493758,0.357818023,0.038426452
2173.03717,0.291979578,0.357618224,0.036905069
2194.767542,0.290479834,0.357411339,0.035396689
2216.715217,0.28899452,0.357197394,0.033901262
2238.882369,0.287523625,0.356976419,0.032418733
2261.271193,0.286067138,0.356748448,0.030949048
2283.883905,0.284625044,0.356513518,0.029492147
2306.722744,0.283197324,0.356271668,0.02804797
2329.789971,0.281783958,0.356022941,0.026616454
2353.087871,0.280384923,0.355767383,0.025197535
2376.61875,0.279000193,0.355505044,0.023791144
2400.384937,0.277629739,0.355235977,0.022397214
2424.388787,0.276273531,0.354960235,0.021015674
2448.632675,0.274931535,0.354677879,0.019646451
2473.119001,0.273603715,0.354388968,0.01828947
2497.850191,0.272290032,0.354093567,0.016944657
2522.828693,0.270990447,0.353791742,0.015611934
2548.05698,0.269704915,0.353483563,0.014291223
2573.53755,0.268433392,0.353169102,0.012982444
2599.272926,0.26717583,0.352848434,0.011685517
2625.265655,0.26593218,0.352521635,0.010400358
2651.518311,0.264702389,0.352188785,0.009126885
2678.033494,0.263486404,0.351849966,0.007865014
2704.813829,0.262284168,0.351505262,0.00661466
2731.861968,0.261095625,0.35115476,0.005375738
2759.180587,0.259920713,0.350798547,0.004148162
2786.772393,0.258759372,0.350436714,0.002931843
2814.640117,0.257611537,0.350069354,0.001726696
2842.786518,0.256477143,0.349696561,0.000532635
2871.214384,0.255356122,0.34931843,0.000650443
2899.926527,0.254248407,0.348935061,0.001822604
2928.925793,0.253153926,0.348546551,0.002983949
2958.215051,0.252072607,0.348153003,0.004134566
2987.797201,0.251004376,0.347754519,0.005274544
3017.675173,0.249949158,0.347351202,0.006403972
3047.851925,0.248906877,0.346943158,0.007522939
3078.330444,0.247877453,0.346530493,0.008631534
3109.113749,0.246860808,0.346113315,0.009729845
3140.204886,0.24585686,0.345691733,0.010817963
3171.606935,0.244865527,0.345265855,0.011895974
3203.323004,0.243886726,0.344835793,0.012963968
3235.356234,0.242920372,0.344401659,0.014022031
3267.709797,0.241966379,0.343963563,0.015070253
3300.386895,0.24102466,0.34352162,0.016108718
3333.390764,0.240095127,0.343075942,0.017137515
3366.724671,0.239177691,0.342626644,0.01815673
3400.391918,0.238272263,0.34217384,0.019166446
3434.395837,0.237378751,0.341717645,0.020166751
3468.739795,0.236497062,0.341258174,0.021157726
3503.427193,0.235627106,0.340795542,0.022139458
3538.461465,0.234768787,0.340329865,0.023112027
3573.84608,0.233922013,0.339861259,0.024075517
3609.584541,0.233086687,0.339389839,0.025030009
3645.680386,0.232262714,0.338915721,0.025975584
3682.13719,0.231449997,0.338439021,0.026912321
3718.958562,0.230648441,0.337959854,0.027840299
3756.148148,0.229857947,0.337478335,0.028759598
3793.709629,0.229078417,0.33699458,0.029670293
3831.646725,0.228309753,0.336508702,0.030572463
3869.963193,0.227551855,0.336020817,0.031466183
3908.662824,0.226804625,0.335531038,0.032351527
3947.749453,0.226067963,0.335039478,0.033228569
3987.226947,0.225341768,0.33454625,0.034097383
4027.099217,0.22462594,0.334051466,0.034958041
4067.370209,0.223920378,0.333555238,0.035810614
4108.043911,0.223224981,0.333057676,0.036655173
4149.12435,0.222539649,0.33255889,0.037491786
4190.615594,0.221864279,0.33205899,0.038320524
4232.52175,0.221198771,0.331558084,0.039141453
4274.846967,0.220543022,0.33105628,0.03995464
4317.595437,0.219896932,0.330553683,0.040760151
4360.771391,0.219260397,0.3300504,0.041558051
4404.379105,0.218633316,0.329546535,0.042348405
4448.422896,0.218015589,0.329042192,0.043131276
4492.907125,0.217407111,0.328537472,0.043906726
4537.836196,0.216807783,0.328032478,0.044674817
4583.214558,0.216217502,0.32752731,0.045435609
4629.046704,0.215636167,0.327022065,0.046189163
4675.337171,0.215063677,0.326516843,0.046935538
4722.090543,0.214499929,0.32601174,0.047674792
4769.311448,0.213944823,0.325506851,0.048406983
4817.004562,0.213398259,0.325002269,0.049132167
4865.174608,0.212860135,0.324498087,0.049850401
4913.826354,0.212330352,0.323994397,0.050561739
4962.964618,0.211808808,0.323491289,0.051266238
5012.594264,0.211295405,0.32298885,0.051963949
5062.720206,0.210790042,0.322487167,0.052654928
5113.347409,0.210292621,0.321986327,0.053339225
5164.480883,0.209803043,0.321486413,0.054016894
5216.125691,0.20932121,0.320987507,0.054687984
5268.286948,0.208847022,0.320489692,0.055352548
5320.969818,0.208380384,0.319993046,0.056010635
5374.179516,0.207921197,0.319497647,0.056662295
5427.921311,0.207469365,0.319003571,0.057307575
5482.200524,0.207024793,0.318510895,0.057946526
5537.02253,0.206587383,0.31801969,0.058579194
5592.392755,0.206157041,0.317530029,0.059205628
5648.316682,0.205733672,0.317041981,0.059825873
5704.799849,0.205317183,0.316555616,0.060439976
5761.847848,0.204907479,0.316070999,0.061047984
5819.466326,0.204504467,0.315588198,0.061649941
5877.660989,0.204108056,0.315107274,0.062245893
5936.437599,0.203718153,0.31462829,0.062835885
5995.801975,0.203334668,0.314151306,0.063419961
6055.759995,0.202957509,0.313676382,0.063998164
6116.317595,0.202586587,0.313203574,0.064570539
6177.480771,0.202221812,0.312732939,0.065137129
6239.255579,0.201863097,0.312264528,0.065697976
6301.648135,0.201510353,0.311798396,0.066253124
6364.664616,0.201163493,0.311334593,0.066802614
6428.311262,0.200822431,0.310873167,0.067346489
6492.594375,0.20048708,0.310414166,0.067884791
6557.520318,0.200157357,0.309957636,0.068417561
6623.095522,0.199833176,0.309503622,0.068944841
6689.326477,0.199514455,0.309052164,0.069466671
6756.219742,0.199201109,0.308603306,0.069983094
6823.781939,0.198893059,0.308157086,0.070494149
6892.019758,0.198590221,0.307713541,0.070999876
6960.939956,0.198292517,0.307272709,0.071500318
7030.549355,0.197999865,0.306834624,0.071995513
7100.854849,0.197712188,0.30639932,0.072485502
7171.863398,0.197429408,0.305966827,0.072970324
7243.582032,0.197151447,0.305537177,0.07345002
7316.017852,0.196878228,0.305110399,0.073924629
7389.17803,0.196609677,0.304686518,0.074394191
7463.069811,0.196345719,0.304265562,0.074858744
7537.700509,0.196086279,0.303847555,0.075318329
7613.077514,0.195831285,0.30343252,0.075772984
7689.208289,0.195580664,0.303020478,0.076222749
7766.100372,0.195334345,0.302611449,0.076667663
7843.761376,0.195092257,0.302205453,0.077107764
7922.198989,0.194854331,0.301802508,0.077543091
8001.420979,0.194620498,0.301402628,0.077973683
8081.435189,0.19439069,0.30100583,0.078399579
8162.249541,0.19416484,0.300612126,0.078820818
8243.872036,0.193942881,0.30022153,0.079237436
8326.310757,0.193724749,0.299834053,0.079649474
8409.573864,0.193510377,0.299449704,0.08005697
8493.669603,0.193299703,0.299068492,0.080459961
8578.606299,0.193092664,0.298690425,0.080858486
8664.392362,0.192889198,0.298315509,0.081252583
8751.036286,0.192689244,0.297943751,0.08164229
8838.546648,0.19249274,0.297575153,0.082027646
8926.932115,0.192299628,0.297209719,0.082408687
9016.201436,0.192109849,0.296847452,0.082785452
9106.36345,0.191923345,0.296488352,0.083157978
9197.427085,0.191740059,0.29613242,0.083526303
9289.401356,0.191559935,0.295779655,0.083890466
9382.295369,0.191382918,0.295430055,0.084250502
9476.118323,0.191208953,0.295083618,0.08460645
9570.879506,0.191037986,0.29474034,0.084958347
9666.588301,0.190869964,0.294400216,0.08530623
9763.254184,0.190704835,0.294063241,0.085650137
9860.886726,0.190542549,0.293729409,0.085990104
9959.495593,0.190383054,0.293398714,0.086326168
10059.09055,0.1902263,0.293071147,0.086658366
10159.68145,0.19007224,0.2927467,0.086986735
10261.27827,0.189920823,0.292425363,0.087311312
10363.89105,0.189772004,0.292107128,0.087632132
10467.52996,0.189625736,0.291791983,0.087949233
10572.20526,0.189481972,0.291479918,0.08826265
10677.92731,0.189340668,0.29117092,0.08857242
10784.70659,0.189201778,0.290864976,0.088878578
10892.55365,0.18906526,0.290562075,0.089181161
11001.47919,0.188931071,0.290262202,0.089480204
11111.49398,0.188799168,0.289965343,0.089775743
11222.60892,0.18866951,0.289671483,0.090067814
11334.83501,0.188542055,0.289380607,0.09035645
11448.18336,0.188416765,0.289092701,0.090641688
11562.6652,0.188293599,0.288807746,0.090923563
11678.29185,0.188172518,0.288525728,0.091202109
11795.07477,0.188053486,0.288246628,0.091477361
11913.02551,0.187936463,0.28797043,0.091749354
12032.15577,0.187821415,0.287697115,0.09201812
12152.47733,0.187708303,0.287426666,0.092283696
12274.0021,0.187597094,0.287159064,0.092546114
12396.74212,0.187487751,0.28689429,0.092805409
12520.70954,0.187380242,0.286632326,0.093061613
12645.91664,0.187274532,0.286373151,0.093314761
12772.3758,0.187170588,0.286116747,0.093564885
12900.09956,0.187068378,0.285863092,0.093812018
13029.10056,0.18696787,0.285612168,0.094056193
13159.39156,0.186869033,0.285363953,0.094297443
13290.98548,0.186771837,0.285118427,0.094535799
13423.89533,0.18667625,0.284875569,0.094771294
13558.13429,0.186582244,0.284635359,0.09500396
13693.71563,0.18648979,0.284397774,0.095233828
13830.65279,0.186398859,0.284162795,0.095460929
13968.95931,0.186309423,0.283930398,0.095685296
14108.64891,0.186221455,0.283700564,0.095906959
14249.7354,0.186134928,0.283473269,0.096125948
14392.23275,0.186049815,0.283248493,0.096342294
14536.15508,0.185966091,0.283026213,0.096556028
14681.51663,0.18588373,0.282806408,0.096767179
14828.33179,0.185802707,0.282589056,0.096975778
14976.61511,0.185722998,0.282374134,0.097181853
15126.38126,0.185644579,0.28216162,0.097385434
15277.64508,0.185567426,0.281951493,0.09758655
15430.42153,0.185491516,0.28174373,0.097785231
15584.72574,0.185416826,0.281538309,0.097981503
15740.573,0.185343335,0.281335208,0.098175397
15897.97873,0.185271021,0.281134405,0.098366939
16056.95852,0.185199861,0.280935877,0.098556159
16217.5281,0.185129836,0.280739603,0.098743082
16379.70338,0.185060924,0.280545561,0.098927737
16543.50042,0.184993105,0.280353728,0.099110151
16708.93542,0.18492636,0.280164083,0.09929035
16876.02477,0.184860669,0.279976603,0.099468362
17044.78502,0.184796014,0.279791267,0.099644212
17215.23287,0.184732375,0.279608053,0.099817926
17387.3852,0.184669734,0.279426939,0.09998953
17561.25905,0.184608073,0.279247903,0.10015905
17736.87164,0.184547375,0.279070925,0.100326512
17914.24036,0.184487622,0.278895982,0.100491939
18093.38276,0.184428797,0.278723054,0.100655357
18274.31659,0.184370885,0.278552118,0.100816791
18457.05976,0.184313868,0.278383154,0.100976265
18641.63036,0.184257731,0.278216141,0.101133802
18828.04666,0.184202457,0.278051058,0.101289427
19016.32713,0.184148032,0.277887884,0.101443162
19206.4904,0.184094441,0.277726598,0.101595033
19398.5553,0.184041669,0.27756718,0.10174506
19592.54085,0.1839897,0.27740961,0.101893268
19788.46626,0.183938522,0.277253866,0.102039678
19986.35092,0.183888121,0.277099929,0.102184313
20186.21443,0.183838482,0.27694778,0.102327196
